id,name,user_id,screen_name,follow_count,follower_count,profile_image_url,follow_flg,follower_flg,url,college,description
,"染中 渉",1047449929,ayuayumu12,662,911,,1,0,https://t.co/cU9pVDn4Hg,"相模","ANKLE#14#5→SJS→NAKAODAI#27⇨東海大相模riv#24 1ー8組→2ー3組 ばすけっとぼーる。"
,"かなた",763942994240090114,aaa_Kanata811,687,810,,1,0,,"実践","興南高校/実践学園中学校#9/全国大会２連覇/AAA/洋楽/バスケ関係、AAA関係フォローしない/"
,"星野 由真",2594439577,hoshino_yuma,516,572,,1,0,,"相模","わかくさMBC→由井→東海大相模 301 (絵) reversible#11（17）"
,"桂龍之介",4807698846,ryunosuke_08_23,313,323,,1,0,,"相模","厚木ラスティ#13関東優勝▶︎相模原中等前期#4⇨ 後期？ リバ#0 / B-corsairs#13 SSS6th1-B⇨2-E⇨3-A 2017赤団 副団長(絵)"
,"菅澤綾人",721672845906935808,NbaR4s,399,540,,1,0,,"相模","神奈川 豊田中元4 関東大会3位 ＆ 福井全中出場... → 東海大相模 1-11 『basketball』"
,"江原信太朗",761880095745200128,ChrisSmith738,389,1084,,1,0,,"実践","相模台weed #19→実践学園 #7 全中優勝 (絵)(絵)×(絵)(絵)"
,"かずき",802880651565219840,tabeKAZUKI,174,238,,1,0,,"実践","実践学園3年元バスケ部8番 東京都選抜B11番              全中二連覇！！"
,RIKO,820263797365424128,ouchidariko,294,296,,1,0,https://t.co/lhW0dYokvM,"相模","万騎が原56期生→相模女子18HR/ 相女バスケ部MG(絵)"
,"坂本愛来☪︎",810126966019866624,iam__aira,487,516,,1,0,,"相模","相模原田名(14)basketball#4))小山百香→愛棒(絵)"
,"かほ",776199130607525888,kaho_bb_0904,252,268,,1,0,,"相模","松浪ミニ#4 湘南選抜#5 (絵)相模女子#17 相模原選抜#12 (絵) /相模原U-13/神奈川県選抜U-13/12HR(絵)21HR/【全国制覇すること】/【2018年.神奈川県オールスター選手になること】 /Instagram→kaho_0904/バスケ(絵)/気軽にフォローしてください(絵)"
,"カヤオミキ",3659557634,miki3986,576,496,,1,0,https://t.co/jV9u57JHVi,"昭和女","| swus3-2 | soccer club #13↪︎#3 |  follow  me  | 受験生"
,"ゆめ",761474608004407297,SJwj51bEgRUMG4u,130,125,,1,0,,"相模","下福田小/桜丘ミニスターズ#8→相模女子中学部#14→元石川riv.#41
あまりツイートしません"
,"志方凜",714439097499000832,ufIJ2HWxFkbXCyF,697,783,,1,0,,"相模","川井♯４  鶴ヶ峯♯４→関東ベスト８  高校→相模女子 〈ANKLE  BREAKER 〉
３年後戻ってきます"
,"$åtø Mãkï",2786146958,x_oo0oo_x,278,291,,1,0,https://t.co/h8GjdEqjSG,"昭和女","age＿16｜swuh 2-5｜soccer｜surfing｜camera"
,"にしやま かな",4022610673,nishiyan_55,585,673,,1,0,https://t.co/3qY4p0ZRv9,"聖心","SWUH66th / kokushikan.univ / basketball / 5❤︎14"
,"Nonoka(絵)",791206699499610113,QWf4Q796FqIOwzh,285,295,,1,0,,"相模","元深見#6 /相模女子バスケ部2年 /ビブス#06 /新#6/ セカオワ大好き(絵)/禁断ボーイズ、レイターズ、マホト大好き(絵)→いっくん、かめむし、まーちん推し(絵)(絵)(絵)気軽にフォローして〜(絵)‍♀️(絵)(絵)"
,"あまだ ゆいの",3061097258,yuino0125,744,835,,1,0,https://t.co/d1iQebsiQC,"相模","東海大相模  3-2│空手道│bff @i_yuan0113 (絵)♥♥"
,"木村 圭吾",3802843394,jissenkeigo,592,1022,,1,0,,"実践","only the strong survive.実践学園→ 八王子＃12"
,"蛯子修二",3547898719,basukebak06201,184,625,,1,0,,"相模","六ッ川中＃6 引退 Jr.オールスター＃7 J-five＃62 next→東海大相模1-7"
,"星野圭亮",711179540840615936,keisuke321baske,336,331,,1,0,,"実践","わかくさ→由井中→実践学園 2H basketリバ #7 #27"
,"豊島　隆平",711948799950753792,ryuheibasket071,390,462,,1,0,,"実践","グーニーズ#4→実践中#8→実践高2年basketball/全中優勝"
,"かげやま もえな",4773012482,Mooooena328,743,785,,1,0,https://t.co/f7CP0X6hBJ,"相模","相模女子 ダンス部 ▷ 日本体育大学 ダンス部"
,"佐土原  遼",2922710034,sadohara242,435,643,,1,0,,"相模","東海大相模リバ#30ユニ#15→＃4 キャプテン 神奈川国体＃13"
,"佐藤優奈✩さな",4708859047,yuna_0773,681,750,,1,0,,"実践","清瀬ミニ#13#8#5/東京都優勝大会ベスト8/関東招待大会出場☞実践学園中学校#18#10#7/リバ#34/中3/cn:Nasa/東京都3位/関東大会出場☞実践学園高校/cn:Sana"
,"前村歩夢",833282847943241728,1cCjUeY7sqcWYL9,83,53,,1,0,,"実践","実践学園           バスケット部"
,"櫻井  椋介",767713018285207552,RYOSUKE_DEF,272,354,,1,0,,"実践","成立ゼブラ→実践#6basketball"
,"ひろ",758334267000696832,akutsu54,951,1067,,1,0,,"相模","阿久津浩之/G党/東寺尾幼稚園→上寺尾小学校→東海大相模中等部元バスケ部#9→東海大相模高等学校1ー7組19番/ドラム/水泳/ガッキー/さや姉/内海哲也/坂本勇人/フォローお願いします！"
,"さら",736505704123506689,e_codayo,257,287,,1,0,,"昭和女","swuh幼小中高2-2-2 ダイキンマン"
,"あやね",2320708994,0122_ayane,475,614,,1,0,,"相模","相模女子(絵) / 21HR / SOCCER⚽️ / #5 / FMB / EXILE / sunny's(絵) /"
,"永田恭平",4768122180,kyohei_1110_,372,487,,1,0,,"相模","元小山中/元相模原選抜 /元ユニ7/上溝南1-2/誰でもフォローしてねー/ 常勝不敗を目指す/"
,"井川広登",839070878700732416,52E5rQI2Weo69Be,188,196,,1,0,,"実践","榎が丘ミニバス#4→豊田中学校#5 全国大会出場(絵)→実践学園"
,"か の",714235422398808064,reokano10,906,935,,1,0,,"相模","相模→麻溝台1-2 BASKETBALL(絵)LDH__GENERATIONS_佐野玲於_YURINO_YouTuber_(絵)_(絵)"
,"ﾊﾅｶ",701648088478318592,hanakabsk5,727,534,,1,0,https://t.co/M7C79KGWNZ,"相模","(絵)/上鶴間ミニ(KMBC)#4 北相EAST#4 / 新町中バスケ部ﾕﾆ#5 ﾘﾊﾞ#4 SAGAMIHARA#9(相模原SEAGULLS) /旭高校  team☆asahi “顔晴る” [16R]"
,"まりあ",3052184934,Maria20003776,569,566,,1,0,,"相模","大沼ミニバス→若松#7→相女バスケ部#7→相模田名23HR"
,y-uuuuu-i,805680255541227520,soft_yui270325,294,290,,1,0,,"相模","このアカウントだけ使ってます③ 相模女子 / ３１HR/ソフトテニス / 前衛/ トプ画▷▷ひだり / K-POP ♡"
,"加藤雅也^ ^",3259901498,matya_46_49,319,379,,1,0,,"跡見","Okazu→Sakuragaoka71期 1-1 2-7Hand Ball (絵)radwimps phatmans after school 米津玄師(絵)"
,"さ い の り",727267362571866112,s__22__n,400,402,,1,0,https://t.co/yl8iXOJ7Jp,"昭和女","'00 (絵) kanagawa (絵) swuh (絵) cochan (絵) right ▶️"
,"バスケ狂の豚",94496387,here_we_5,934,11403,,1,0,,"相模","43の初老。NBAはたまにしか観ません。観戦時の速報は推しチームをメインに。中学/高校/大学/WJBLを観戦。贔屓チーム⇒神奈川県のチーム／富士通レッドウェーブ／國學院大学／東京成徳大高／國學院久我山／山形銀行ライヤーズ／相模女子大中学・高等部／桜花学園"
,"日下 爽",3268877958,4_41120,243,488,,1,0,,"相模","本宿#4/東海大相模1-9/横浜B-corsairs Jr.youth#48"
,"石 井  小 夏",733212806351216640,yakonassO5,298,325,,1,0,,"相模","(絵)⛅️相模女子 ３-１⛅️(絵)"
,"浅沼 彩乃",837862370793807873,ayano_m8,220,242,,1,0,,"相模","柿生ミニ#4/相模女子#4/昭和#58/ twitter始めました。"
,"池田 和奏",4565561136,wakana12284,541,684,,1,0,,"実践","マジック＃4→実践学園中元＃4→実践学園高"
,"すずきはるか",3323682618,Haruka____84,424,528,,1,0,https://t.co/xIMIH9szML,"昭和女","00’s (絵)(絵)swuh3-1 :) gene baseball (絵)"
,"立花 諒",777119772420866048,xX5N18Snvbq3y8,179,179,,1,0,,"相模","若松クラブ#5/大野南#4/相模原選抜#4/Rising-k#2/next→東海大相模1年6組"
,Masaya,822772271592849408,Masaya_nba,302,346,,1,0,,"相模","next→東海大相模→1-1：basketball：Rising#3： NBA："
,"はな",800831608689344512,1003gracehana,166,147,,1,0,,"フェリス","南台_笹下301HR_バスケ部#4(絵)_元洋光台ミニ_プーさん(絵)_backnumber_山崎賢人_知ってる人フォローします._Best friend▷＠0423NakamuraA"
,"れおん",4879329124,reonbaske11,409,548,,1,0,https://t.co/NPNEwCRGO7,"相模","成瀬ミニ#6 ⇨山王中#4 /YOKOHAMAb-corsairsJr.youth#11 ⇨東海大相模 リバ#8 ユニ#18 104HR→206HR"
,"い く と",765577312758665216,ikutooga032692,487,540,,1,0,https://t.co/lPeeZIKYup,"相模","元清新1-3→2-6→3-7→相模田名1-1.小さいなりにできること✨バスケ関連の人フォローよろしくお願いします！"
,"ほなみ",4858273704,hshyrm,808,992,,1,0,,"相模","✨相模女子✨3年 バスケ部#8 ビブス#07 元相模原選抜#8 #10 元中沢#7 ♡山﨑賢人♡白濱亜嵐♡"
,"ののか",848777062412206080,nonokabasket27,288,260,,1,0,,"相模","相模女子バスケ部3年/ビブス＃6/ユニホーム＃6/セカオワ大好き(絵)/YouTube好き(絵)✋️/マホト大好き❤/気軽にフォローお願いします(絵)(絵)‍♀️"
,"たまおき まなみ",846030453949673472,tmokmnm_5395,199,199,,1,0,https://t.co/qe0GRnoz9t,"相模","東海大相模 #進撃の巨人#ちはやふる@manamana__0305"
,"島田実咲",837205475275890692,KRAG_baske7733,193,172,,1,0,,"相模","宮前平中40th.元女バス#4 →春から相模女子(絵)/basketball(絵)/フォローよろしくお願いします!"
,"いわむら なな",761203729861181442,vghjfrew,402,405,,1,0,,"相模","旭北卒業→相模女子 無言フォローOK！ Hey!Say!JUMP大好き❤️❤️ 3年後に戻ってきます！"
,"保高優平",776402496755335172,yuheibasket1400,562,502,,1,0,,"実践","大泉第四小→ファイブスターエンジェル#6/実践学園jissengakuenユニ#5 リバ#14　#東京選抜B11番
全中二連覇！
ワンオク大好き！"
,shion,2441783329,__13alo8,703,1052,,1,0,https://t.co/MTcAFchZ0p,"昭和女","njhs ｜swuh306 ｜ sjc"
,"優海",707444442270142465,Odenkun3103,288,293,,1,0,,"フェリス","2の1/おでんくん/Fischer's/Amanda Seyfried/Lily Collins/Emma Stone/菅田将暉/TIME/RED/プラダを着た悪魔✌︎"
,"ma®︎imo:",2938363968,mari5070,575,660,,1,0,https://t.co/nRcOfKbCpi,"相模","相模女子3-2"
,"ひかはな",803196353769705473,hikahana2411,52,65,,1,0,,"相模","ひかり(@letshikari)とはな(@smile_hana8787)の共同垢(絵) 相模女子31HR(絵)バスケ部、サッカー部(絵)⚽"
,"ごんどう あきと",756822167799508992,baske0312akito,930,684,,1,0,,"相模","広田ミニ 4→相模原市選抜11→相模が丘 7 相模原市選抜5 →相模田名 7→相模原市選抜 5"
,"権藤明斗",3018612956,0312_akito,364,140,,1,0,,"相模","相模丘→相模田名    バスケ部"
,"ごん",3890874674,gonchan6137,668,890,,1,0,,"相模","レペゼン相模原"
,"小澤雅也",1659074868,www_mssy,718,1075,,1,0,https://t.co/Cw7q53NX7o,"相模","東海大相模#8 → 東海札幌"
,"染中 渉",1047449929,ayuayumu12,662,911,,1,0,https://t.co/cU9pVDn4Hg,"相模","ANKLE#14#5→SJS→NAKAODAI#27⇨東海大相模riv#24 1ー8組→2ー3組 ばすけっとぼーる。"
,"かなた",763942994240090114,aaa_Kanata811,687,810,,1,0,,"実践","興南高校/実践学園中学校#9/全国大会２連覇/AAA/洋楽/バスケ関係、AAA関係フォローしない/"
,"星野 由真",2594439577,hoshino_yuma,516,572,,1,0,,"相模","わかくさMBC→由井→東海大相模 301 (絵) reversible#11（17）"
,"桂龍之介",4807698846,ryunosuke_08_23,313,323,,1,0,,"相模","厚木ラスティ#13関東優勝▶︎相模原中等前期#4⇨ 後期？ リバ#0 / B-corsairs#13 SSS6th1-B⇨2-E⇨3-A 2017赤団 副団長(絵)"
,"菅澤綾人",721672845906935808,NbaR4s,399,540,,1,0,,"相模","神奈川 豊田中元4 関東大会3位 ＆ 福井全中出場... → 東海大相模 1-11 『basketball』"
,"江原信太朗",761880095745200128,ChrisSmith738,389,1084,,1,0,,"実践","相模台weed #19→実践学園 #7 全中優勝 (絵)(絵)×(絵)(絵)"
,"かずき",802880651565219840,tabeKAZUKI,174,238,,1,0,,"実践","実践学園3年元バスケ部8番 東京都選抜B11番              全中二連覇！！"
,RIKO,820263797365424128,ouchidariko,294,296,,1,0,https://t.co/lhW0dYokvM,"相模","万騎が原56期生→相模女子18HR/ 相女バスケ部MG(絵)"
,"坂本愛来☪︎",810126966019866624,iam__aira,487,516,,1,0,,"相模","相模原田名(14)basketball#4))小山百香→愛棒(絵)"
,"かほ",776199130607525888,kaho_bb_0904,252,268,,1,0,,"相模","松浪ミニ#4 湘南選抜#5 (絵)相模女子#17 相模原選抜#12 (絵) /相模原U-13/神奈川県選抜U-13/12HR(絵)21HR/【全国制覇すること】/【2018年.神奈川県オールスター選手になること】 /Instagram→kaho_0904/バスケ(絵)/気軽にフォローしてください(絵)"
,"カヤオミキ",3659557634,miki3986,576,496,,1,0,https://t.co/jV9u57JHVi,"昭和女","| swus3-2 | soccer club #13↪︎#3 |  follow  me  | 受験生"
,"ゆめ",761474608004407297,SJwj51bEgRUMG4u,130,125,,1,0,,"相模","下福田小/桜丘ミニスターズ#8→相模女子中学部#14→元石川riv.#41
あまりツイートしません"
,"志方凜",714439097499000832,ufIJ2HWxFkbXCyF,697,783,,1,0,,"相模","川井♯４  鶴ヶ峯♯４→関東ベスト８  高校→相模女子 〈ANKLE  BREAKER 〉
３年後戻ってきます"
,"$åtø Mãkï",2786146958,x_oo0oo_x,278,291,,1,0,https://t.co/h8GjdEqjSG,"昭和女","age＿16｜swuh 2-5｜soccer｜surfing｜camera"
,"にしやま かな",4022610673,nishiyan_55,585,673,,1,0,https://t.co/3qY4p0ZRv9,"聖心","SWUH66th / kokushikan.univ / basketball / 5❤︎14"
,"Nonoka(絵)",791206699499610113,QWf4Q796FqIOwzh,285,295,,1,0,,"相模","元深見#6 /相模女子バスケ部2年 /ビブス#06 /新#6/ セカオワ大好き(絵)/禁断ボーイズ、レイターズ、マホト大好き(絵)→いっくん、かめむし、まーちん推し(絵)(絵)(絵)気軽にフォローして〜(絵)‍♀️(絵)(絵)"
,"あまだ ゆいの",3061097258,yuino0125,744,835,,1,0,https://t.co/d1iQebsiQC,"相模","東海大相模  3-2│空手道│bff @i_yuan0113 (絵)♥♥"
,"木村 圭吾",3802843394,jissenkeigo,592,1022,,1,0,,"実践","only the strong survive.実践学園→ 八王子＃12"
,"蛯子修二",3547898719,basukebak06201,184,625,,1,0,,"相模","六ッ川中＃6 引退 Jr.オールスター＃7 J-five＃62 next→東海大相模1-7"
,"星野圭亮",711179540840615936,keisuke321baske,336,331,,1,0,,"実践","わかくさ→由井中→実践学園 2H basketリバ #7 #27"
,"豊島　隆平",711948799950753792,ryuheibasket071,390,462,,1,0,,"実践","グーニーズ#4→実践中#8→実践高2年basketball/全中優勝"
,"かげやま もえな",4773012482,Mooooena328,743,785,,1,0,https://t.co/f7CP0X6hBJ,"相模","相模女子 ダンス部 ▷ 日本体育大学 ダンス部"
,"佐土原  遼",2922710034,sadohara242,435,643,,1,0,,"相模","東海大相模リバ#30ユニ#15→＃4 キャプテン 神奈川国体＃13"
,"佐藤優奈✩さな",4708859047,yuna_0773,681,750,,1,0,,"実践","清瀬ミニ#13#8#5/東京都優勝大会ベスト8/関東招待大会出場☞実践学園中学校#18#10#7/リバ#34/中3/cn:Nasa/東京都3位/関東大会出場☞実践学園高校/cn:Sana"
,"前村歩夢",833282847943241728,1cCjUeY7sqcWYL9,83,53,,1,0,,"実践","実践学園           バスケット部"
,"櫻井  椋介",767713018285207552,RYOSUKE_DEF,272,354,,1,0,,"実践","成立ゼブラ→実践#6basketball"
,"ひろ",758334267000696832,akutsu54,951,1067,,1,0,,"相模","阿久津浩之/G党/東寺尾幼稚園→上寺尾小学校→東海大相模中等部元バスケ部#9→東海大相模高等学校1ー7組19番/ドラム/水泳/ガッキー/さや姉/内海哲也/坂本勇人/フォローお願いします！"
,"さら",736505704123506689,e_codayo,257,287,,1,0,,"昭和女","swuh幼小中高2-2-2 ダイキンマン"
,"あやね",2320708994,0122_ayane,475,614,,1,0,,"相模","相模女子(絵) / 21HR / SOCCER⚽️ / #5 / FMB / EXILE / sunny's(絵) /"
,"永田恭平",4768122180,kyohei_1110_,372,487,,1,0,,"相模","元小山中/元相模原選抜 /元ユニ7/上溝南1-2/誰でもフォローしてねー/ 常勝不敗を目指す/"
,"井川広登",839070878700732416,52E5rQI2Weo69Be,188,196,,1,0,,"実践","榎が丘ミニバス#4→豊田中学校#5 全国大会出場(絵)→実践学園"
,"か の",714235422398808064,reokano10,906,935,,1,0,,"相模","相模→麻溝台1-2 BASKETBALL(絵)LDH__GENERATIONS_佐野玲於_YURINO_YouTuber_(絵)_(絵)"
,"ﾊﾅｶ",701648088478318592,hanakabsk5,727,534,,1,0,https://t.co/M7C79KGWNZ,"相模","(絵)/上鶴間ミニ(KMBC)#4 北相EAST#4 / 新町中バスケ部ﾕﾆ#5 ﾘﾊﾞ#4 SAGAMIHARA#9(相模原SEAGULLS) /旭高校  team☆asahi “顔晴る” [16R]"
,"まりあ",3052184934,Maria20003776,569,566,,1,0,,"相模","大沼ミニバス→若松#7→相女バスケ部#7→相模田名23HR"
,y-uuuuu-i,805680255541227520,soft_yui270325,294,290,,1,0,,"相模","このアカウントだけ使ってます③ 相模女子 / ３１HR/ソフトテニス / 前衛/ トプ画▷▷ひだり / K-POP ♡"
,"加藤雅也^ ^",3259901498,matya_46_49,319,379,,1,0,,"跡見","Okazu→Sakuragaoka71期 1-1 2-7Hand Ball (絵)radwimps phatmans after school 米津玄師(絵)"
,"さ い の り",727267362571866112,s__22__n,400,402,,1,0,https://t.co/yl8iXOJ7Jp,"昭和女","'00 (絵) kanagawa (絵) swuh (絵) cochan (絵) right ▶️"
,"バスケ狂の豚",94496387,here_we_5,934,11403,,1,0,,"相模","43の初老。NBAはたまにしか観ません。観戦時の速報は推しチームをメインに。中学/高校/大学/WJBLを観戦。贔屓チーム⇒神奈川県のチーム／富士通レッドウェーブ／國學院大学／東京成徳大高／國學院久我山／山形銀行ライヤーズ／相模女子大中学・高等部／桜花学園"
,"日下 爽",3268877958,4_41120,243,488,,1,0,,"相模","本宿#4/東海大相模1-9/横浜B-corsairs Jr.youth#48"
,"石 井  小 夏",733212806351216640,yakonassO5,298,325,,1,0,,"相模","(絵)⛅️相模女子 ３-１⛅️(絵)"
